Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;1.9785929918289185;9147;1;1;131.15280151367188;1;37;37;9;9;119.26618957519531;0;0;0;1;0;0;18.884618759155273;0;4.986298307585457e-08;4.962089538574219;8.823657035827637;2.505706787109375;10.306509017944336;3.491604871896925e-08;1.0842438946667698e-08;5.226841926574707;8.53688907623291;2.6927173137664795;11.493165016174316;1.5718248036478144e-08;7.606512546539307;2.5755014419555664;0.2546021640300751;Enrolled
1;1;2.827308177947998;9500;1;1;133.38812255859375;1;37;37;9;9;115.209228515625;1;0;0;1;0;1;18.448671340942383;0;1.4035515505383955e-07;7.666702747344971;7.685977935791016;6.595250606536865;13.4751558303833;2.3209040023175476e-07;4.059802805045365e-08;7.824944496154785;8.374349594116211;6.786569595336914;14.087055206298828;1.749038425202798e-08;12.224021911621094;3.3520736694335938;-1.050183892250061;Enrolled
1;1;2.227923631668091;9147;1;1;128.78843688964844;1;37;37;9;9;116.87763214111328;0;0;0;1;0;0;18.07186508178711;0;3.1561466329321775e-08;4.851099014282227;8.240184783935547;2.470346450805664;10.219717025756836;5.035069250425295e-09;7.788007572173683e-09;5.348984241485596;8.756272315979004;2.5035886764526367;11.401559829711914;3.353956667950797e-09;7.604115009307861;2.5631866455078125;0.2235870659351349;Enrolled
1;39;0.723420262336731;9991;0;1;130.29293823242188;1;37;37;9;9;136.68209838867188;0;0;0;1;0;0;24.84298324584961;0;2.0076766915622102e-08;6.496053218841553;8.21676254272461;3.387160062789917;11.230887413024902;1.6551503501105458e-09;1.496699431058346e-09;4.959848403930664;7.877801895141602;3.984429359436035;12.303488731384277;1.6330863328306577e-09;12.925182342529297;0.9977973699569702;0.3780808746814728;Enrolled
1;1;2.2015392780303955;9147;1;1;128.94578552246094;1;37;37;9;9;115.96434783935547;0;0;0;1;0;0;17.77515411376953;0;1.5081928594895544e-08;4.649136066436768;7.67899751663208;2.3979523181915283;10.15371322631836;5.377805756268117e-09;4.84392659316768e-09;5.440158367156982;8.791006088256836;2.718916893005371;11.41466236114502;3.341792842448399e-09;7.601839065551758;2.5916366577148438;0.24186097085475922;Enrolled
1;1;4.222002029418945;9500;1;1;137.51686096191406;1;;37;9;9;120.60721588134766;1;0;0;1;0;1;18.369916915893555;0;4.6959666377688336e-08;7.860508441925049;7.312171936035156;6.8158135414123535;13.634119987487793;4.5797570180639013e-08;5.88098325593478e-09;8.553500175476074;8.228462219238281;7.093088150024414;14.456048965454102;3.812175908279869e-09;11.47917366027832;2.2060022354125977;-0.0359572134912014;Enrolled
1;17;1.0601603984832764;9238;1;1;132.78956604003906;1;37;37;9;9;123.63143157958984;1;0;0;1;0;0;18.1176700592041;0;6.119740270094098e-09;6.22360372543335;8.339010238647461;3.885037660598755;11.458758354187012;7.0098469251433926e-09;3.2330587096396357e-09;5.503468990325928;9.811917304992676;4.053669452667236;10.60301685333252;2.86705192920067e-09;7.71337366104126;2.504784345626831;0.45140203833580017;Enrolled
1;1;1.1248582601547241;9147;1;1;133.4885711669922;1;19;37;9;9;131.09164428710938;1;0;0;1;0;1;18.626052856445312;0;1.0187950039153293e-07;5.483481407165527;8.146029472351074;2.1291913986206055;10.656706809997559;6.251885054098238e-08;2.2751850181634836e-08;5.117652893066406;10.943779945373535;2.7630043029785156;13.710509300231934;1.1805076027826544e-08;7.625853061676025;2.477160930633545;0.31480538845062256;Enrolled
1;1;2.5400779247283936;9500;1;1;133.2196807861328;1;37;37;9;9;115.84814453125;1;0;0;1;0;1;17.99776840209961;0;1.5064284752952517e-07;7.8260178565979;7.067420482635498;7.043085098266602;13.155611038208008;3.041971652351094e-08;1.375533376091198e-08;8.033671379089355;8.628243446350098;7.0131425857543945;13.988466262817383;1.3974917889569838e-09;12.773568153381348;3.6085665225982666;-1.8678491115570068;Enrolled
1;1;1.1622145175933838;9238;1;1;137.45570373535156;1;37;37;9;9;134.86770629882812;1;0;0;1;0;0;18.566957473754883;0;8.04772000151388e-08;5.837045192718506;10.05243968963623;5.111614227294922;12.456474304199219;3.42401875741416e-08;1.107562042079735e-08;6.025507926940918;10.603801727294922;6.0855631828308105;11.688159942626953;1.5152982868471554e-08;7.662939071655273;2.5946853160858154;0.493274062871933;Enrolled
1;1;2.1096317768096924;;1;1;131.34375;1;37;37;9;9;108.27085876464844;1;0;0;1;0;0;20.57368278503418;0;1.1994180226793105e-07;6.199458599090576;9.187325477600098;4.537364482879639;13.128704071044922;1.4779121215724444e-07;3.008840465668072e-08;5.912242889404297;10.939125061035156;3.891324520111084;12.404559135437012;3.6991771423799946e-08;10.611706733703613;1.1027370691299438;-0.46502813696861267;Enrolled
1;1;1.0767569541931152;9147;1;1;134.28143310546875;1;19;37;9;9;131.0998077392578;1;0;0;1;0;1;18.52872657775879;0;9.017077218231861e-08;5.569608688354492;8.040382385253906;2.1715941429138184;10.293211936950684;8.601830359111773e-08;2.4570367074261412e-08;5.1658034324646;11.148340225219727;2.7581090927124023;13.858848571777344;1.732976073753889e-08;7.621342182159424;2.469758987426758;0.2638568580150604;Enrolled
1;1;2.87404465675354;9500;1;1;135.39266967773438;1;37;37;9;9;116.03904724121094;1;0;0;1;0;1;18.452678680419922;0;2.3915498559290427e-07;7.628355026245117;7.122097015380859;6.830576419830322;13.649128913879395;3.63095082889231e-08;2.519937680744988e-08;8.20987319946289;8.912434577941895;6.802647113800049;13.851849555969238;4.506636841483669e-09;12.52677059173584;3.375924825668335;-1.510056734085083;Enrolled
1;1;5.765865802764893;9147;1;1;126.49267578125;1;37;37;9;9;116.41413879394531;0;0;0;1;0;0;17.878570556640625;0;4.657831809140589e-08;5.155447959899902;8.741846084594727;2.819314956665039;11.234400749206543;1.2460179554807382e-08;1.334894506044293e-08;4.946176052093506;14.08736801147461;2.4977402687072754;11.077621459960938;8.551211294616223e-09;7.601856708526611;2.5115926265716553;0.5427601933479309;Enrolled
1;1;0.9397982954978943;9238;1;1;137.4770965576172;1;37;37;9;9;132.6331329345703;1;0;0;1;0;0;19.31951141357422;0;5.7740109582482546e-08;6.157508850097656;9.73415470123291;4.847171306610107;11.362846374511719;4.153547905616506e-08;7.635159171570649e-09;5.674089431762695;11.076146125793457;6.178073883056641;12.154296875;1.5477834125476875e-08;7.732919216156006;2.548708915710449;0.32672762870788574;Enrolled
1;1;1.0512688159942627;9238;1;1;137.89212036132812;1;37;37;9;9;133.2520294189453;1;0;0;1;0;0;19.191913604736328;0;1.1727222926083414e-07;5.787426471710205;10.125980377197266;5.013131141662598;12.040190696716309;3.167086504163308e-08;2.1868183708306788e-08;5.994752883911133;10.653061866760254;5.886212348937988;11.60439395904541;1.5613338177900005e-08;7.712167263031006;2.5235190391540527;0.2966785728931427;Enrolled
1;1;1.0715219974517822;9147;1;1;146.4556121826172;1;1;37;9;9;136.44869995117188;1;0;0;1;0;0;21.494789123535156;0;3.262625725142243e-08;5.256389617919922;8.050126075744629;3.559846878051758;10.205739974975586;1.0462836846913959e-10;9.358303021400616e-10;4.544456481933594;7.5050578117370605;5.053967475891113;12.5513277053833;5.060838206838447e-11;7.600263595581055;2.655888795852661;0.30057069659233093;Enrolled
1;17;0.9361836314201355;9238;1;1;132.79254150390625;1;37;37;9;9;124.97026824951172;1;0;0;1;0;0;17.83784294128418;0;1.557748774416723e-08;6.1431989669799805;8.173386573791504;3.8712711334228516;11.348137855529785;1.0918201454046539e-08;5.52298606848467e-09;5.49300479888916;10.13923454284668;4.4146270751953125;10.328339576721191;3.3863156723157317e-09;7.635126113891602;2.5292816162109375;0.44358935952186584;Enrolled
1;39;0.9645214080810547;9500;1;1;120.32368469238281;1;37;37;9;9;100.01573181152344;0;0;0;1;1;0;33.69020462036133;0;1.258675581539137e-07;6.961988925933838;15.492987632751465;5.730953216552734;11.011560440063477;1.4696640349143308e-08;1.0621802104537892e-08;7.778050422668457;16.34270668029785;3.6355624198913574;12.596835136413574;1.7373544380916428e-08;16.126630783081055;0.3071109652519226;-1.303231954574585;Enrolled
1;1;1.1549232006072998;9147;1;1;146.38864135742188;1;1;37;9;9;136.37306213378906;1;0;0;1;0;0;21.328128814697266;0;7.638141852339686e-08;5.342343807220459;8.389833450317383;3.885817527770996;11.085091590881348;8.307093679604804e-09;5.230914368326012e-09;5.075692176818848;7.694736957550049;4.8680877685546875;12.456489562988281;3.1370552822096442e-09;7.61521053314209;2.5945794582366943;0.25873881578445435;Enrolled
1;1;5.87940788269043;9500;1;1;145.9230194091797;1;19;37;9;9;129.5934295654297;1;0;0;1;0;1;18.657146453857422;0;1.7171030819440602e-08;8.109289169311523;8.141142845153809;7.078020095825195;13.454776763916016;6.775273675430071e-08;1.4087524036199284e-08;8.011865615844727;7.500088691711426;7.308426380157471;14.536588668823242;1.49727625853302e-08;10.631041526794434;1.343927264213562;1.6677004098892212;Enrolled
1;1;1.1124424934387207;9147;1;1;132.98773193359375;1;19;37;9;9;130.287841796875;1;0;0;1;0;1;18.930925369262695;0;1.093583108513485e-07;5.374759674072266;8.515499114990234;2.0782382488250732;10.735977172851562;4.980816470379068e-08;1.5121782936944328e-08;5.073652267456055;10.91480541229248;2.800795793533325;13.595038414001465;1.0325045707304525e-08;7.621074676513672;2.5094540119171143;0.23936894536018372;Enrolled
1;39;0.9580308198928833;9500;1;1;119.76470947265625;1;37;37;9;9;98.18677520751953;0;0;0;1;1;0;33.57612228393555;0;5.818786519284913e-08;6.412444114685059;15.441960334777832;5.443124294281006;10.984920501708984;3.143793669835304e-09;9.165872505434436e-10;7.819616794586182;16.058216094970703;3.857412815093994;12.129195213317871;4.797912289689066e-09;16.189769744873047;0.3145708441734314;-1.1296135187149048;Enrolled
1;39;1.1790372133255005;9991;0;1;131.8772735595703;1;37;37;9;9;129.10693359375;0;0;0;1;0;0;25.20680809020996;0;5.901981481315488e-08;5.672113418579102;9.437978744506836;2.879465341567993;11.301066398620605;2.2215591144458813e-08;1.2690680506466379e-08;5.056156158447266;7.986409664154053;2.449697971343994;12.210268020629883;1.755237555300937e-08;10.550414085388184;1.2616558074951172;1.52622389793396;Enrolled
1;39;1.2959458827972412;9991;0;1;131.8474578857422;1;37;37;9;9;131.44833374023438;0;0;0;1;0;0;26.94735336303711;0;5.433894045836496e-08;6.016518592834473;8.391270637512207;4.234991073608398;11.882396697998047;1.917249647931385e-08;8.128702155829615e-09;5.296256065368652;8.495744705200195;3.4247355461120605;12.163898468017578;1.3483846927897503e-08;11.417051315307617;1.1465981006622314;0.18479813635349274;Enrolled
1;1;1.0346254110336304;9147;1;1;144.97454833984375;1;1;37;9;9;134.26910400390625;1;0;0;1;0;0;21.30076026916504;0;8.902204484684262e-08;5.563798427581787;8.146249771118164;3.8999576568603516;10.908438682556152;1.4261080316657626e-08;1.0669193528656251e-08;5.1049981117248535;8.268847465515137;4.8839263916015625;12.536490440368652;4.358826632966384e-09;7.626162052154541;2.5909314155578613;0.24011343717575073;Enrolled
1;39;0.8948072791099548;9991;0;1;137.52456665039062;1;37;37;9;9;153.6409149169922;0;0;0;1;0;0;23.120656967163086;0;4.6305531631318786e-10;8.357194900512695;12.447517395019531;5.514540672302246;11.474608421325684;7.923021266842412e-11;4.983923274082258e-10;4.883973598480225;6.818798542022705;4.85511589050293;14.66209888458252;2.414915142856522e-11;16.19999885559082;-0.14319674670696259;-1.9248899221420288;Enrolled
1;1;1.1975269317626953;9147;1;1;133.40106201171875;1;19;37;9;9;131.21206665039062;1;0;0;1;0;1;18.520538330078125;0;7.511982147434537e-08;5.493244647979736;8.2675142288208;2.183462619781494;10.634947776794434;4.6485066462764735e-08;1.3813147958785521e-08;5.278363227844238;10.784019470214844;2.762667655944824;13.868124961853027;1.2330854559650106e-08;7.643802165985107;2.442134380340576;0.31009387969970703;Enrolled
1;1;1.8612897396087646;9147;1;1;141.292724609375;1;1;37;9;9;136.03041076660156;1;0;0;1;0;0;21.219654083251953;0;6.110750661036946e-08;5.037932872772217;8.204124450683594;3.571241617202759;10.7435302734375;1.0625020828436416e-11;9.056201899504401e-10;4.4078497886657715;7.832841396331787;5.228868007659912;12.65334415435791;1.0154741630907793e-11;7.599999904632568;2.6537673473358154;0.31342828273773193;Enrolled
1;1;1.269345760345459;9147;1;1;134.1606903076172;1;19;37;9;9;131.1934814453125;1;0;0;1;0;1;18.53045082092285;0;7.207355423588524e-08;5.448672771453857;8.00049114227295;2.2378058433532715;10.654746055603027;5.1422290425762185e-08;1.9684975427480822e-08;5.155261993408203;10.881490707397461;2.7781522274017334;13.895721435546875;1.3045881708251272e-08;7.651724815368652;2.4437618255615234;0.44073188304901123;Enrolled
1;17;1.0072250366210938;9238;1;1;132.2915802001953;1;37;37;9;9;124.6035385131836;1;0;0;1;0;0;18.157712936401367;0;2.747782801293397e-08;5.9789886474609375;8.329218864440918;3.446185350418091;11.356789588928223;5.1745690399229716e-08;1.445737662919555e-08;5.430131435394287;10.232386589050293;4.081312656402588;10.373252868652344;9.046188687023005e-09;7.768319129943848;2.521692991256714;0.38940706849098206;Enrolled
1;1;1.1384165287017822;9147;1;1;147.18429565429688;1;1;37;9;9;136.87368774414062;1;0;0;1;0;0;21.739158630371094;0;5.762106880524698e-08;5.338332176208496;8.617424011230469;3.460911512374878;10.07660961151123;9.08659536502654e-11;8.387991412561746e-10;4.331175804138184;7.608865737915039;5.0697712898254395;12.782570838928223;3.842562379396952e-11;7.600050449371338;2.6382548809051514;0.24711526930332184;Enrolled
1;39;0.8192046284675598;9991;0;1;132.14793395996094;1;37;37;9;9;145.35333251953125;0;0;0;1;0;0;24.275503158569336;0;6.340555813721949e-08;6.329214572906494;8.1852388381958;3.927380323410034;11.71883487701416;6.53930865013308e-09;7.535621016074856e-09;5.109130382537842;7.821236610412598;4.834054470062256;12.307058334350586;4.648735174583862e-09;15.368760108947754;0.6419482827186584;-0.4333527386188507;Enrolled
1;39;0.8902842998504639;9500;1;1;120.16539764404297;1;37;37;9;9;99.09687042236328;0;0;0;1;1;0;33.15364456176758;0;6.850390832369158e-08;6.799283504486084;15.852907180786133;5.524616241455078;10.95317554473877;3.80544884492906e-09;2.938891796588905e-09;7.877731800079346;16.495681762695312;3.9234580993652344;12.447693824768066;6.052072176743195e-09;16.196809768676758;0.2073034644126892;-1.4292856454849243;Enrolled
1;1;1.6932275295257568;9238;1;1;131.29335021972656;1;37;37;9;9;120.75772857666016;1;0;0;1;0;1;19.484867095947266;0;5.3308770731064214e-08;7.073063373565674;7.5382866859436035;3.5089428424835205;11.130197525024414;2.2951927025616214e-09;2.1961630292111067e-09;6.851604461669922;10.57596206665039;6.508964538574219;12.637422561645508;2.5855435847876862e-11;12.588528633117676;3.688751459121704;-1.7590854167938232;Enrolled
1;39;0.9177156686782837;9500;1;1;121.12946319580078;1;37;37;9;9;100.56116485595703;0;0;0;1;1;0;33.353397369384766;0;7.186655892610361e-08;7.343526840209961;15.635149002075195;5.80399227142334;10.845969200134277;8.480441238134517e-09;9.84181180996302e-09;7.954354286193848;16.598033905029297;3.8193488121032715;12.790024757385254;1.3058853554070993e-08;16.19576072692871;0.33664295077323914;-1.380252480506897;Enrolled
1;17;0.9411559700965881;9238;1;1;133.3179473876953;1;37;37;9;9;123.82803344726562;1;0;0;1;0;0;18.265193939208984;0;1.7093782389565604e-08;6.220494270324707;8.333649635314941;3.695321559906006;11.196800231933594;1.709678798533787e-08;8.984343935480865e-09;5.362720966339111;9.985634803771973;4.322283744812012;10.741768836975098;3.640949541861005e-09;7.655829906463623;2.5734457969665527;0.4417349100112915;Enrolled
1;1;1.1310466527938843;9238;1;1;136.6285400390625;1;37;37;9;9;131.9746856689453;1;0;0;1;0;0;19.296615600585938;0;1.700555785077995e-08;5.760622501373291;9.621149063110352;4.816272258758545;12.687912940979004;3.372823798031277e-09;1.4797816305645028e-09;5.826404571533203;9.4367036819458;5.739273548126221;11.9468412399292;1.4752441490628598e-09;7.946884632110596;2.3193469047546387;0.6518701910972595;Enrolled
1;1;4.413148880004883;9147;1;1;125.92605590820312;1;37;37;9;9;117.84115600585938;0;0;0;1;0;0;18.127460479736328;0;9.391131072788994e-08;5.247035026550293;8.983847618103027;2.606435537338257;11.0536527633667;4.9378332533933644e-09;8.160360387421406e-09;5.096007347106934;11.705199241638184;2.1285102367401123;11.223121643066406;4.1178589427204315e-09;7.605302333831787;2.541653633117676;0.36354613304138184;Enrolled
1;1;2.7777583599090576;9500;1;1;132.40243530273438;1;37;37;9;9;116.28762817382812;1;0;0;1;0;1;18.788135528564453;0;8.065561729608817e-08;7.600300312042236;7.724152565002441;6.590446472167969;13.472661018371582;2.224990964805329e-07;2.0481397910998567e-08;7.524650573730469;8.572120666503906;7.029090881347656;13.822287559509277;1.9341417356599777e-08;12.47661018371582;3.4854788780212402;-1.6033239364624023;Enrolled
1;17;0.9565469622612;9238;1;1;128.69775390625;1;37;37;9;9;120.21415710449219;1;0;0;1;0;1;21.276748657226562;0;4.557828958695609e-08;5.941864490509033;7.518860816955566;1.0137724876403809;10.65622615814209;1.3195892734074732e-07;7.553105696445073e-09;5.941327095031738;12.955914497375488;4.8658976554870605;12.601941108703613;5.2824065122081265e-09;12.74554443359375;3.380873203277588;-1.3935985565185547;Enrolled
1;1;2.781156539916992;9500;1;1;134.21400451660156;1;37;37;9;9;115.54344177246094;1;0;0;1;0;1;20.073883056640625;0;1.3106367191539903e-07;7.158252239227295;7.453307151794434;6.292295932769775;13.453195571899414;1.1280589262696594e-07;4.483543136757362e-08;7.851627349853516;8.705098152160645;6.977191925048828;13.733949661254883;8.865180589623378e-09;12.420989990234375;3.3558835983276367;-1.2980468273162842;Enrolled
1;39;0.9754356741905212;9991;0;1;130.00759887695312;1;37;37;9;9;129.10507202148438;0;0;0;1;0;0;24.68372344970703;0;3.548747429249488e-08;5.823039531707764;7.891602039337158;2.951366901397705;11.082879066467285;4.83480544488657e-09;4.7505359646038414e-09;4.738805294036865;7.730893135070801;3.1296908855438232;11.859834671020508;4.801537389909072e-09;10.698177337646484;1.3544864654541016;1.6621893644332886;Enrolled
1;1;1.9780900478363037;9500;1;1;132.68075561523438;1;37;37;9;9;98.46702575683594;1;0;0;1;1;0;22.03678321838379;0;1.4536497339179277e-08;5.728058338165283;8.073250770568848;5.440666198730469;13.052972793579102;1.2546542971225705e-10;6.018626569348484e-11;7.893682956695557;11.965084075927734;6.749305248260498;11.908044815063477;6.684652137378677e-11;16.03173828125;0.17096160352230072;-1.010053277015686;Enrolled
1;1;2.2066214084625244;9500;1;1;131.8047637939453;1;37;37;9;9;118.60794067382812;1;0;0;1;0;1;19.024478912353516;0;6.990580914134625e-08;7.198736667633057;7.623493671417236;5.052107334136963;12.416815757751465;6.994171286578421e-08;1.2130985993508148e-08;7.209251403808594;9.56445026397705;6.8370795249938965;13.316162109375;2.8574276278447996e-09;12.638409614562988;3.618091583251953;-1.5912318229675293;Enrolled
1;39;0.9783250689506531;9500;1;1;121.59800720214844;1;37;37;9;9;102.00772094726562;0;0;0;1;1;0;33.4427604675293;0;9.766218767026658e-08;7.466349124908447;14.802261352539062;5.8694586753845215;11.092970848083496;1.6838889393966383e-08;1.9565717934710847e-08;7.845311641693115;16.110309600830078;3.8189759254455566;12.883864402770996;2.0659086885643774e-08;16.17685317993164;0.3706683814525604;-1.3809748888015747;Enrolled
1;1;1.2538644075393677;9147;1;1;145.17208862304688;1;1;37;9;9;135.0431671142578;1;0;0;1;0;0;21.24007225036621;0;1.0937667127564055e-07;5.092046737670898;7.985333442687988;3.7749953269958496;11.253812789916992;1.5161454314238654e-08;1.2780166258608006e-08;5.163158416748047;7.797018527984619;4.564176559448242;12.283534049987793;5.8297087157654914e-09;7.622000217437744;2.558825969696045;0.23764173686504364;Enrolled
1;1;1.1929571628570557;9147;1;1;135.2433624267578;1;19;37;9;9;131.75010681152344;1;0;0;1;0;1;18.51294708251953;0;9.808799461552553e-08;5.635045051574707;8.075519561767578;2.2187373638153076;10.355753898620605;8.467308276749463e-08;2.203860205440833e-08;5.278536319732666;11.149906158447266;2.7736029624938965;14.034552574157715;1.9911807314088037e-08;7.640326499938965;2.4460997581481934;0.33084580302238464;Enrolled
1;1;0.8432058691978455;9147;1;1;122.56729888916016;1;37;37;9;9;121.04558563232422;1;0;0;1;0;0;19.634334564208984;0;5.765568023008427e-09;6.606924533843994;8.333854675292969;2.913182020187378;10.714347839355469;4.0352779451247045e-10;2.331781434605773e-10;5.144592761993408;7.8961100578308105;3.653743267059326;12.090629577636719;1.3581141766749738e-10;8.273284912109375;2.144890308380127;0.8682069182395935;Enrolled
1;1;5.500027179718018;9147;1;1;127.94207763671875;1;37;37;9;9;117.68011474609375;0;0;0;1;0;0;18.676342010498047;0;7.087892583967914e-08;5.135228633880615;8.75534725189209;3.1452183723449707;11.750784873962402;1.798651894091563e-08;2.7384986722722715e-08;4.892364025115967;13.136075973510742;2.3873891830444336;11.28635311126709;9.563814629132139e-09;7.61137056350708;2.4191598892211914;0.3055998384952545;Enrolled
1;17;1.0767576694488525;9238;1;1;130.6198272705078;1;37;37;9;9;121.2790298461914;1;0;0;1;0;0;19.388118743896484;0;1.0285359053341381e-07;6.392764091491699;7.2995076179504395;1.840928077697754;10.988370895385742;1.846154759732599e-06;4.412988729995959e-08;5.449076175689697;11.798415184020996;5.152385234832764;11.644368171691895;2.2177626135544415e-07;10.66098403930664;3.0778870582580566;-0.5389543771743774;Enrolled
1;1;3.870598554611206;9500;1;1;134.8523712158203;1;37;37;9;9;115.99773406982422;1;0;0;1;0;1;18.34523582458496;0;2.994599697103695e-07;7.471027374267578;8.275737762451172;6.638340473175049;13.572572708129883;5.367193125493941e-07;1.3450421931793244e-07;7.141468524932861;9.105118751525879;6.131936073303223;13.907225608825684;7.845183347399143e-08;10.941128730773926;3.1059212684631348;-0.5561131238937378;Enrolled
1;1;2.145911693572998;9500;1;1;134.44105529785156;1;37;37;9;9;100.94732666015625;1;0;0;1;1;0;21.571365356445312;0;8.427008424405358e-08;6.963685035705566;9.323928833007812;6.020910263061523;13.614943504333496;9.937426170836261e-08;1.0462014365941741e-08;7.850135803222656;11.551984786987305;5.248758792877197;12.280098915100098;2.860618941724624e-08;15.401165962219238;0.40971019864082336;-1.215006947517395;Enrolled
1;1;2.600130558013916;9500;1;1;132.13247680664062;1;37;37;9;9;116.46907806396484;1;0;0;1;0;1;18.56120491027832;0;2.8822837450093175e-08;7.787023067474365;7.631863117218018;6.529440879821777;12.637307167053223;5.063929275905821e-10;5.27562049601471e-10;7.560426235198975;8.429368019104004;7.561160087585449;13.509444236755371;1.1157652926585548e-11;12.48510456085205;3.688084840774536;-1.7936828136444092;Enrolled
1;1;2.000012159347534;9500;1;1;130.85484313964844;1;37;37;9;9;120.01363372802734;1;0;0;1;0;1;19.290245056152344;0;4.722311075511243e-08;7.254108905792236;7.751248836517334;4.284257888793945;11.81716251373291;1.2052335129908442e-08;4.208323911569778e-09;7.007648468017578;9.811970710754395;7.078545570373535;13.0565767288208;2.336450477535834e-10;12.545530319213867;3.6747214794158936;-1.6703174114227295;Enrolled
1;1;4.3263349533081055;9147;1;1;123.68417358398438;1;37;37;9;9;119.08602142333984;0;0;0;1;0;0;18.428260803222656;0;4.45380351266067e-07;5.277274131774902;9.197649002075195;2.7339224815368652;11.18899154663086;3.95315558066045e-09;5.206588582495897e-08;5.065208911895752;12.618429183959961;2.003373146057129;10.918866157531738;2.9891316088992426e-09;7.607382774353027;2.6183009147644043;0.4830203652381897;Enrolled
1;1;2.4583256244659424;9147;1;1;123.30810546875;1;37;37;9;9;119.95890045166016;;0;0;1;0;0;18.994598388671875;0;2.1980989117764693e-07;5.319674015045166;9.372878074645996;2.2818379402160645;10.74622631072998;4.400166897511326e-09;1.74197776203755e-08;5.113966464996338;10.832000732421875;1.951122522354126;11.400460243225098;3.2905100866287285e-09;7.6134514808654785;2.5361037254333496;0.4000803828239441;Enrolled
1;1;5.797239303588867;9147;1;1;126.03498077392578;1;37;37;9;9;116.49362182617188;0;0;0;1;0;0;17.854665756225586;0;4.0884419405529115e-08;5.095345973968506;8.658548355102539;2.80865216255188;11.304167747497559;1.1359349016970555e-08;9.641260234616311e-09;4.926948547363281;14.61911678314209;2.5039031505584717;11.037257194519043;7.7927557740054e-09;7.6022443771362305;2.5305066108703613;0.551254153251648;Enrolled
1;39;1.894567847251892;;0;1;131.30865478515625;1;37;37;9;9;123.36067962646484;0;0;0;1;0;0;23.437883377075195;0;9.426358360542508e-08;5.346416473388672;9.571207046508789;2.648329257965088;11.007976531982422;3.4259070247344425e-08;2.3368240675836205e-08;5.007336139678955;8.555868148803711;2.055396318435669;11.796516418457031;2.1415447193362525e-08;9.327790260314941;1.6869146823883057;0.7818187475204468;Enrolled
1;1;1.0829964876174927;9147;1;1;133.5633087158203;1;19;37;9;9;130.9119415283203;1;0;0;1;0;1;18.88766098022461;0;1.0945848316623596e-07;5.453282356262207;8.511916160583496;2.128898859024048;10.579445838928223;4.640985906689821e-08;1.9240754767224644e-08;5.209519863128662;10.845861434936523;2.670459747314453;13.791171073913574;1.1992646875569335e-08;7.620912551879883;2.460949420928955;0.23371350765228271;Enrolled
1;1;1.5943753719329834;9147;1;1;144.03521728515625;1;1;37;9;9;135.79441833496094;1;0;0;1;0;0;20.68874740600586;0;4.494824423773025e-08;5.3699116706848145;7.866340160369873;3.7159297466278076;10.396010398864746;1.1016312861933386e-11;1.2658620818228883e-09;4.259262561798096;7.606168270111084;5.044863224029541;12.679889678955078;4.3773665248103555e-12;7.600000381469727;2.6931445598602295;0.4863322377204895;Enrolled
1;39;0.742344856262207;9991;0;1;134.5641632080078;1;37;37;9;9;153.17633056640625;0;0;0;1;0;0;23.832958221435547;0;7.497234832953836e-09;6.9386444091796875;10.076140403747559;4.935420989990234;12.11679744720459;1.4738154030524697e-09;2.603371962450751e-09;5.230052947998047;7.698835372924805;5.1422624588012695;13.582090377807617;4.3255721227097865e-10;16.196983337402344;0.16031014919281006;-1.535790205001831;Enrolled
1;39;0.6698868870735168;9991;0;1;136.7940673828125;1;37;37;9;;154.90432739257812;0;0;0;1;0;0;22.438940048217773;0;5.015309834099924e-10;8.092466354370117;12.934529304504395;5.529235363006592;11.699654579162598;8.256193645417298e-11;3.4151859118480843e-10;4.902066230773926;7.037425518035889;5.3459882736206055;14.576652526855469;1.3495175463229536e-11;16.199996948242188;-0.17647799849510193;-1.928551435470581;Enrolled
1;1;2.220249652862549;9147;1;1;129.39688110351562;1;37;37;9;9;116.15849304199219;0;0;0;1;0;0;17.941823959350586;0;2.4202613246870897e-08;4.677835464477539;7.661190032958984;2.4449241161346436;10.303064346313477;5.067944286452075e-09;8.06995270608013e-09;5.393954277038574;8.806397438049316;2.7251811027526855;11.365254402160645;3.2295934815351757e-09;7.604152679443359;2.5735437870025635;0.2526276707649231;Enrolled
1;39;3.2540321350097656;;1;1;115.83761596679688;1;37;37;9;9;95.0;0;0;0;1;;0;37.120643615722656;0;3.071883063250162e-18;2.183223247528076;7.391364574432373;2.420027494430542;13.96660041809082;6.368348506241827e-20;5.406611373511032e-29;1.9955267906188965;6.1058669090271;9.195631980895996;12.083808898925781;2.457502305003544e-21;16.19999885559082;2.4558796882629395;-1.0631721019744873;Enrolled
